Date,Title,Kicker,Image,Link,Word_Count_Title,Word_Count_Kicker,Character_Count_Title,Character_Count_Kicker,Capital_Words_Kicker,Sentiment_Title,Sentiment_Kicker,Keyword_Frequency_Title,Keyword_Frequency_Kicker,Readability_Score_Title,Readability_Score_Kicker,Title_Complexity
2025-03-05,10 TO 13 MARCH,Regulating the Game 2025 to gather global regulatory leaders in Sydney next week,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/10/30/69483/1730316112-regulating-the-game-sydney-pitch-01.jpg,https://www.yogonet.com/international/news/2025/03/05/97083-regulating-the-game-2025-to-gather-global-regulatory-leaders-in-sydney-next-week,4,13,14,80,"['Regulating', 'Game', 'Sydney']",0.0,-0.13333333333333333,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 1}","{'to': 1, 'in': 1, 'for': 0, 'gambling': 0, 'the': 1, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,2.75
2025-03-05,"2,500 INDUSTRY PROFESSIONALS EXPECTED",SiGMA Africa returns to Cape Town this month for its third edition,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/01/23/71937/1737640056-sigma-africa-2025.jpg,https://www.yogonet.com/international/news/2025/03/05/97069-sigma-africa-returns-to-cape-town-this-month-for-its-third-edition,4,12,37,66,"['Africa', 'Cape', 'Town']",-0.1,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,8.5
2025-02-28,ON FEBRUARY 27,"Scatters Club Streamers Awards 2025 delivers night packed with ""unforgettable wins""",https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/28/73101/1740754172-scatters-club-streamers-awards-2025.jpg,https://www.yogonet.com/international/news/2025/02/28/96663-scatters-club-streamers-awards-2025-delivers-night-packed-with-34unforgettable-wins-34,3,11,14,83,"['Scatters', 'Club', 'Streamers', 'Awards']",0.0,0.55,"{'to': 0, 'in': 0, 'of': 0, 'on': 1, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,4.0
2025-02-28,"EVENT HELD IN RIO DE JANEIRO, BRAZIL",SBC Summit Rio's last day focused on the defense of regulated and legal gambling,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/27/73006/1740666765-sbc-summit-rio-2025-3-02-pasillo-generica.jpg,https://www.yogonet.com/international/news/2025/02/28/96651-sbc-summit-rio-39s-last-day-focused-on-the-defense-of-regulated-and-legal-gambling,7,14,36,80,['Summit'],0.0,0.1,"{'to': 0, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 1, 'the': 1, 'of': 1, 'betting': 0, 'and': 1, 'gaming': 0, 'new': 0}",0.0,0.0,4.285714285714286
2025-02-28,STATEMENTS AT SBC SUMMIT RIO,"Irajá Silvestre: ""Casino legalization is one of the biggest positive agendas in Brazil this year""",https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/27/72991/1740665265-sbc-summit-rio-2025-1-02-iraja-silvestre-senador-brasil.jpg,https://www.yogonet.com/international/news/2025/02/28/96649-iraja-silvestre-34casino-legalization-is-one-of-the-biggest-positive-agendas-in-brazil-this-year-34,5,15,28,97,"['Irajá', 'Silvestre:', '""Casino', 'Brazil']",0.0,0.22727272727272727,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 0, 'the': 1, 'of': 1, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,4.8
2025-02-28,EVENT TO TAKE PLACE MAY 6 - 8,SAGSE announces agreement with COPA Airlines for discounted fares to Panama,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/27/72950/1740655235-viajero-aeropuerto-generica.jpg,https://www.yogonet.com/international/news/2025/02/28/96594-sagse-announces-agreement-with-copa-airlines-for-discounted-fares-to-panama,8,11,29,75,"['Airlines', 'Panama']",0.0,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,2.75
2025-02-27,OVER 15.000 ATTENDEES,First day of SBC Summit Rio reinforces Brazil's position as a global industry player,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/27/73000/1740666761-sbc-summit-rio-2025-3-04.jpg,https://www.yogonet.com/international/news/2025/02/27/96557-first-day-of-sbc-summit-rio-reinforces-brazil-39s-position-as-a-global-industry-player,3,14,21,84,"['First', 'Summit', 'Rio']",0.0,0.125,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 1, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",62.79000000000002,0.0,6.333333333333333
2025-02-28,HELD IN DUBAI'S FESTIVAL ARENA,"AIBC Eurasia to double venue size next year after successful 2025 edition draws 14,500 delegates",https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/27/73012/1740668506-aibc-eurasia-01.jpg,https://www.yogonet.com/international/news/2025/02/28/96548-aibc-eurasia-to-double-venue-size-next-year-after-successful-2025-edition-draws-14-500-delegates,5,15,30,96,['Eurasia'],0.0,0.25,"{'to': 0, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.2
2025-02-27,ON FEBRUARY 25,AIBC Awards brings Dubai summit to a close by recognizing excellence across 26 categories,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/27/72994/1740665955-aibc-awards-2025-01.jpg,https://www.yogonet.com/international/news/2025/02/27/96542-aibc-awards-brings-dubai-summit-to-a-close-by-recognizing-excellence-across-26-categories,3,14,14,89,"['Awards', 'Dubai']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 1, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,4.0
2025-02-26,STRATEGIC SUPPORT,Panama's Gaming Control Board announces institutional support for SAGSE Central America and Caribbean 2025,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/25/72901/1740509231-alan-burak-sagse-ventura-vega-batista-secretario-jcj-panama.jpg,https://www.yogonet.com/international/news/2025/02/26/96432-panama-39s-gaming-control-board-announces-institutional-support-for-sagse-central-america-and-caribbean-2025,2,14,17,106,"['Gaming', 'Control', 'Board', 'Central', 'America', 'Caribbean']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 1, 'gaming': 1, 'new': 0}",0.0,0.0,8.0
2025-02-26,UNTIL FEBRUARY 27,SBC Summit Rio kicks off with focus on gambling regulation and industry trends,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/03/07/62214/1709822053-sbc-summit-rio-2024-32-generica.jpg,https://www.yogonet.com/international/news/2025/02/26/96427-sbc-summit-rio-kicks-off-with-focus-on-gambling-regulation-and-industry-trends,3,13,17,78,"['Summit', 'Rio']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 1, 'gaming': 0, 'new': 0}",0.0,0.0,5.0
2025-02-27,"MARCH 10TH, GRANDWEST COMPLEX",SiGMA Africa Awards reveals shortlists across 24 categories,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/25/72895/1740498626-sigma-africa-award-nominations-2025.jpg,https://www.yogonet.com/international/news/2025/02/27/96323-sigma-africa-awards-reveals-shortlists-across-24-categories,4,8,29,59,"['Africa', 'Awards']",-0.3,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 1}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,6.5
2025-02-25,RECORDING AVAILABLE ON YOUTUBE,"EEGS webinar explores impact of AI on player protection, innovation within the gaming sector",https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/14/72590/1739543645-eegs-webinar-on-ai-impact-on-gaming-industry.jpg,https://www.yogonet.com/international/news/2025/02/25/96293-eegs-webinar-explores-impact-of-ai-on-player-protection-innovation-within-the-gaming-sector,4,14,30,92,[],0.4,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 1, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 1, 'of': 1, 'betting': 0, 'and': 0, 'gaming': 1, 'new': 0}",0.0,0.0,6.75
2025-02-24,FEBRUARY 25-27,"SBC Summit Rio 2025 prepares to welcome over 15,000 visitors",https://imagenesyogonet.b-cdn.net/data/imagenes/2024/03/07/62214/1709822053-sbc-summit-rio-2024-32-generica.jpg,https://www.yogonet.com/international/news/2025/02/24/96213-sbc-summit-rio-2025-prepares-to-welcome-over-15-000-visitors,2,10,14,60,"['Summit', 'Rio']",0.0,0.8,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,6.5
2025-02-24,MARCH 10-13,Regulating the Game set to take place in two weeks in Sydney,https://imagenesyogonet.b-cdn.net/data/imagenes/2022/08/17/48319/1660760828-regulating-the-game-2022-sidney-australia.jpg,https://www.yogonet.com/international/news/2025/02/24/96212-regulating-the-game-set-to-take-place-in-two-weeks-in-sydney,2,12,11,60,"['Regulating', 'Game', 'Sydney']",0.0,-0.4,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 1}","{'to': 1, 'in': 2, 'for': 0, 'gambling': 0, 'the': 1, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.0
2025-02-25,"MAY 13-15, 2025, FORT LAUDERDALE",Inaugural edition of reimagined SBC Summit Americas to take place in Florida this May,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/05/22/64481/1716381596-sbc-summit-americas-2025-major-event-launch.jpg,https://www.yogonet.com/international/news/2025/02/25/96206-inaugural-edition-of-reimagined-sbc-summit-americas-to-take-place-in-florida-this-may,5,14,32,85,"['Inaugural', 'Summit', 'Americas', 'Florida', 'May']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 1, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.6
2025-03-03,"GAMBLING CRIME CASES REACH 1,456",Macau gambling crimes rise 31% in 2024 amid tourism rebound,https://imagenesyogonet.b-cdn.net/data/imagenes/2021/05/19/36601/1625372105-venetian-parisian-macao.jpg,https://www.yogonet.com/international/news/2025/03/03/96561-macau-gambling-crimes-rise-31-in-2024-amid-tourism-rebound,5,10,32,59,['Macau'],0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 1, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.6
2025-02-21,"MANILA RAID: 450 ARRESTED, 137 CHINESE",China urges Philippines to address offshore gambling issues following raid,https://imagenesyogonet.b-cdn.net/data/imagenes/2023/11/29/59934/1701266085-crimen-delito-prision-arresto-esposas-generica.jpg,https://www.yogonet.com/international/news/2025/02/21/95908-china-urges-philippines-to-address-offshore-gambling-issues-following-raid,6,10,38,74,"['China', 'Philippines']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.5
2025-02-10,"PROBES 73,000 CROSS-BORDER CASES","China shuts down 4,500 illegal online gambling platforms in 2024 crackdown",https://imagenesyogonet.b-cdn.net/data/imagenes/2020/06/19/31712/1625352601-juego-online-generica-01.jpg,https://www.yogonet.com/international/news/2025/02/10/94656-china-shuts-down-4-500-illegal-online-gambling-platforms-in-2024-crackdown,4,11,32,74,['China'],0.0,-0.3277777777777778,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,7.25
2025-02-04,IN $2.3 BILLION ONLINE GAMBLING SCAM,Chinese gambling kingpin accused of massive scam arrested in Montenegro,https://imagenesyogonet.b-cdn.net/data/imagenes/2023/11/29/59934/1701266085-crimen-delito-prision-arresto-esposas-generica.jpg,https://www.yogonet.com/international/news/2025/02/04/94081-chinese-gambling-kingpin-accused-of-massive-scam-arrested-in-montenegro,6,10,36,71,"['Chinese', 'Montenegro']",0.0,0.0,"{'to': 0, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 1, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 1, 'the': 0, 'of': 1, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",73.84500000000001,0.0,5.166666666666667
2025-01-23,TO COMBAT TRANSNATIONAL CRIME,ASEAN pledges to tackle illegal online gambling with China's support,https://imagenesyogonet.b-cdn.net/data/imagenes/2022/10/24/50085/1666637459-juego-online-generica-17-apuestas.jpg,https://www.yogonet.com/international/news/2025/01/23/92805-asean-pledges-to-tackle-illegal-online-gambling-with-china-39s-support,4,10,29,68,[],0.0,-0.5,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,6.5
2025-01-23,TO CREATE A WHITELIST OF LICENSED OPERATORS,Lithuania to block payments to unregulated gambling operators,https://imagenesyogonet.b-cdn.net/data/imagenes/2023/09/13/57568/1694610321-tarjeta-credito-juego-apuesta-online-generica-credit-card.jpg,https://www.yogonet.com/international/news/2025/01/23/92688-lithuania-to-block-payments-to-unregulated-gambling-operators,7,8,43,61,['Lithuania'],0.0,0.0,"{'to': 1, 'in': 0, 'of': 1, 'on': 0, 'for': 0, 'a': 1, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 2, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.285714285714286
2024-12-04,AFTER MICHIGAN’S CEASE-AND-DESIST ORDER,Arizona orders Bovada to halt online gambling operations in the state,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/09/04/67507/1725474199-cease-and-desist-generica.jpg,https://www.yogonet.com/international/news/2024/12/04/87481-arizona-orders-bovada-to-halt-online-gambling-operations-in-the-state,4,11,39,69,"['Arizona', 'Bovada']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 1, 'for': 0, 'gambling': 1, 'the': 1, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,9.0
2024-12-02,AS PART OF LAW ENFORCEMENT COOPERATION,"240 Chinese citizens suspected of cross-border gambling, fraud repatriated from Cambodia",https://imagenesyogonet.b-cdn.net/data/imagenes/2024/11/05/69713/1730819559-juego-poker-apuestas-generica-03.jpg,https://www.yogonet.com/international/news/2024/12/02/86965-240-chinese-citizens-suspected-of-crossborder-gambling-fraud-repatriated-from-cambodia,6,11,38,88,"['Chinese', 'Cambodia']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 1, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 1, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.5
2024-11-26,"270,000 DUTCH VISIT ILLEGAL SITES MONTHLY",Dutch gambling trade groups launch portal to help tackle illegal operators,https://imagenesyogonet.b-cdn.net/data/imagenes/2019/06/19/26075/1625329981-juego-online-paises-bajos-generica.jpg,https://www.yogonet.com/international/news/2024/11/26/86606-dutch-gambling-trade-groups-launch-portal-to-help-tackle-illegal-operators,6,11,41,74,['Dutch'],-0.5,-0.5,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,6.0
2024-10-25,RAID EXPOSES ONLINE GAMBLING NETWORK,569 Indonesians arrested in Philippines for illegal gambling operations,https://imagenesyogonet.b-cdn.net/data/imagenes/2023/11/29/59934/1701266085-crimen-delito-prision-arresto-esposas-generica.jpg,https://www.yogonet.com/international/news/2024/10/25/83010-569-indonesians-arrested-in-philippines-for-illegal-gambling-operations,5,9,36,71,"['Indonesians', 'Philippines']",0.0,-0.5,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 1, 'march': 0}","{'to': 0, 'in': 1, 'for': 1, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,6.4
2024-10-21,NEED TO MAKE IT A FELONY,Alabama senator pushes for tougher penalties on illegal gambling,https://imagenesyogonet.b-cdn.net/data/imagenes/2021/04/23/36168/1625370421-parlamento-legislatura-alabama.jpg,https://www.yogonet.com/international/news/2024/10/21/82635-alabama-senator-pushes-for-tougher-penalties-on-illegal-gambling,6,9,24,64,['Alabama'],0.0,-0.5,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 1, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 1, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,3.1666666666666665
2024-10-14,AMID GROWING ADDICTION CONCERNS,"Brazil blocks over 2,000 irregular gambling sites as part of government push to regulate the sector",https://imagenesyogonet.b-cdn.net/data/imagenes/2024/04/02/63048/1712068638-brazil-keyboard-flag.jpg,https://www.yogonet.com/international/news/2024/10/14/81881-brazil-blocks-over-2-000-irregular-gambling-sites-as-part-of-government-push-to-regulate-the-sector,4,16,31,99,['Brazil'],0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 1, 'the': 1, 'of': 1, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,7.0
2024-09-26,$93 MILLION ANNUAL TAX LOSS IN THE UK,Entain calls for global crackdown on black market gaming operators,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/08/08/66761/1723125055-entain-generica-02.jpg,https://www.yogonet.com/international/news/2024/09/26/79955-entain-calls-for-global-crackdown-on-black-market-gaming-operators,8,10,37,66,['Entain'],0.0,-0.08333333333333333,"{'to': 0, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 1, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 1, 'new': 0}",0.0,0.0,3.75
2024-09-19,1.5M BRITS ACTIVE ON BLACK MARKET SITES,"$5.7 billion staked on UK black market gambling, new BGC-commissioned report reveals",https://imagenesyogonet.b-cdn.net/data/imagenes/2022/10/18/49932/1666114831-juego-online-generica-16-apuestas.jpg,https://www.yogonet.com/international/news/2024/09/19/79233--57-billion-staked-on-uk-black-market-gambling-new-bgccommissioned-report-reveals,7,12,39,84,[],-0.15,-0.015151515151515152,"{'to': 0, 'in': 0, 'of': 0, 'on': 1, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 1}",78.87285714285717,53.655,4.714285714285714
2024-09-17,SITES IMPERSONATE LEGAL MACAU OPERATORS,"Macau blocks 36,000 illegal gambling sites in first half of 2024",https://imagenesyogonet.b-cdn.net/data/imagenes/2019/03/15/24297/1625259843-blocked-web-generica.jpg,https://www.yogonet.com/international/news/2024/09/17/79005-macau-blocks-36-000-illegal-gambling-sites-in-first-half-of-2024,5,11,39,64,['Macau'],0.2,-0.13888888888888887,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 1, 'the': 0, 'of': 1, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,7.0
2024-09-05,ALREADY RESTRICTED IN 11 STATES,Louisiana orders offshore operator Bovada to halt operations,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/09/04/67507/1725474199-cease-and-desist-generica.jpg,https://www.yogonet.com/international/news/2024/09/05/77635-louisiana-orders-offshore-operator-bovada-to-halt-operations,5,8,31,60,"['Louisiana', 'Bovada']",0.0,0.0,"{'to': 0, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.4
2024-09-02,RESORT ON CENTRAL ISLAND OF CEBU RAIDED,"Philippines cracks down on illegal online gambling, arrests over 150 foreign nationals",https://imagenesyogonet.b-cdn.net/data/imagenes/2020/09/24/33084/1625358063-juego-online-filipinas-generica.jpg,https://www.yogonet.com/international/news/2024/09/02/77385-philippines-cracks-down-on-illegal-online-gambling-arrests-over-150-foreign-nationals,7,12,39,86,['Philippines'],0.0,-0.2601851851851852,"{'to': 0, 'in': 0, 'of': 1, 'on': 1, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,4.714285714285714
